id_paisano,desagregacion,pais_cod,encuesta,ano,t,u,v,w,x,y,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
SLV2013,Mujeres con hijos de 6 años o más,SLV,,2013,,,,,,,6.644764423370361,8,8,,Hijos (mujeres),7,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2013,Hombres sin hijos,SLV,,2013,,,,,,,8.29432201385498,9,9,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2013,Hombres con hijos de 0 a 5 años,SLV,,2013,,,,,,,8.087482452392578,10,10,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2013,Hombres con hijos de 6 años o más,SLV,,2013,,,,,,,7.671903133392334,11,11,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2013,Mujeres solteras,SLV,,2013,,,,,,,7.952434539794922,12,12,,Situación conyugal (mujeres),9,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2013,Mujeres en pareja,SLV,,2013,,,,,,,7.289900779724121,13,13,,Situación conyugal (mujeres),9,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2013,Hombres solteros,SLV,,2013,,,,,,,8.635699272155762,14,14,,Situación conyugal (hombres),10,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2013,Hombres en pareja,SLV,,2013,,,,,,,8.003436088562012,15,15,,Situación conyugal (hombres),10,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2013,Mujer,SLV,,2013,,,,,,,7.562621593475342,22,22,,Mujer,2,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2013,Hombre,SLV,,2013,,,,,,,8.182403564453125,23,23,,Hombre,3,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2013,Ratio mujeres/hombres,SLV,,2013,,,,,,,.924254298210144,26,26,,Ratio mujeres/hombres,6,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Total,SLV,,2014,,,,,,,8.017971992492676,1,1,,Total,1,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Mujeres,SLV,,2014,,,,,,,7.781167507171631,2,2,,Género,4,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Hombres,SLV,,2014,,,,,,,8.307402610778809,3,3,,Género,4,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Brecha mujeres - hombres,SLV,,2014,,,,,,,-.5262348651885986,4,4,.11834329,Brecha mujeres - hombres,5,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Mujeres sin hijos,SLV,,2014,,,,,,,7.477668762207031,6,6,,Hijos (mujeres),7,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Mujeres con hijos de 0 a 5 años,SLV,,2014,,,,,,,8.045321464538574,7,7,,Hijos (mujeres),7,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Mujeres con hijos de 6 años o más,SLV,,2014,,,,,,,6.716269493103027,8,8,,Hijos (mujeres),7,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Hombres sin hijos,SLV,,2014,,,,,,,8.374786376953125,9,9,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Hombres con hijos de 0 a 5 años,SLV,,2014,,,,,,,8.259485244750977,10,10,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Hombres con hijos de 6 años o más,SLV,,2014,,,,,,,7.599448204040527,11,11,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Mujeres solteras,SLV,,2014,,,,,,,8.240479469299316,12,12,,Situación conyugal (mujeres),9,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Mujeres en pareja,SLV,,2014,,,,,,,7.456608772277832,13,13,,Situación conyugal (mujeres),9,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Hombres solteros,SLV,,2014,,,,,,,8.884922027587891,14,14,,Situación conyugal (hombres),10,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Hombres en pareja,SLV,,2014,,,,,,,8.065153121948242,15,15,,Situación conyugal (hombres),10,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Mujer,SLV,,2014,,,,,,,7.781167507171631,22,22,,Mujer,2,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Hombre,SLV,,2014,,,,,,,8.307402610778809,23,23,,Hombre,3,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2014,Ratio mujeres/hombres,SLV,,2014,,,,,,,.9366546869277954,26,26,,Ratio mujeres/hombres,6,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Total,SLV,,2015,,,,,,,8.077653884887695,1,1,,Total,1,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Mujeres,SLV,,2015,,,,,,,7.913485527038574,2,2,,Género,4,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Hombres,SLV,,2015,,,,,,,8.277627944946289,3,3,,Género,4,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Brecha mujeres - hombres,SLV,,2015,,,,,,,-.3641423583030701,4,4,.11124127,Brecha mujeres - hombres,5,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Mujeres sin hijos,SLV,,2015,,,,,,,7.192610263824463,6,6,,Hijos (mujeres),7,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Mujeres con hijos de 0 a 5 años,SLV,,2015,,,,,,,8.016461372375488,7,7,,Hijos (mujeres),7,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Mujeres con hijos de 6 años o más,SLV,,2015,,,,,,,6.863887786865234,8,8,,Hijos (mujeres),7,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Hombres sin hijos,SLV,,2015,,,,,,,7.925900936126709,9,9,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Hombres con hijos de 0 a 5 años,SLV,,2015,,,,,,,8.195858001708984,10,10,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Hombres con hijos de 6 años o más,SLV,,2015,,,,,,,7.627072334289551,11,11,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Mujeres solteras,SLV,,2015,,,,,,,8.499837875366211,12,12,,Situación conyugal (mujeres),9,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Mujeres en pareja,SLV,,2015,,,,,,,7.504042625427246,13,13,,Situación conyugal (mujeres),9,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Hombres solteros,SLV,,2015,,,,,,,8.769696235656738,14,14,,Situación conyugal (hombres),10,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Hombres en pareja,SLV,,2015,,,,,,,8.065173149108887,15,15,,Situación conyugal (hombres),10,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Mujer,SLV,,2015,,,,,,,7.913485527038574,22,22,,Mujer,2,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Hombre,SLV,,2015,,,,,,,8.277627944946289,23,23,,Hombre,3,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2015,Ratio mujeres/hombres,SLV,,2015,,,,,,,.9560088515281677,26,26,,Ratio mujeres/hombres,6,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Total,SLV,,2016,,,,,,,8.069636344909668,1,1,,Total,1,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Mujeres,SLV,,2016,,,,,,,7.862850189208984,2,2,,Género,4,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Hombres,SLV,,2016,,,,,,,8.322137832641602,3,3,,Género,4,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Brecha mujeres - hombres,SLV,,2016,,,,,,,-.4592877328395844,4,4,.11816207,Brecha mujeres - hombres,5,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Mujeres sin hijos,SLV,,2016,,,,,,,7.170342445373535,6,6,,Hijos (mujeres),7,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Mujeres con hijos de 0 a 5 años,SLV,,2016,,,,,,,7.89803409576416,7,7,,Hijos (mujeres),7,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Mujeres con hijos de 6 años o más,SLV,,2016,,,,,,,6.82438850402832,8,8,,Hijos (mujeres),7,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Hombres sin hijos,SLV,,2016,,,,,,,7.869955062866211,9,9,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Hombres con hijos de 0 a 5 años,SLV,,2016,,,,,,,8.226657867431641,10,10,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Hombres con hijos de 6 años o más,SLV,,2016,,,,,,,7.721584796905518,11,11,,Hijos (hombres),8,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Mujeres solteras,SLV,,2016,,,,,,,8.411686897277832,12,12,,Situación conyugal (mujeres),9,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Mujeres en pareja,SLV,,2016,,,,,,,7.460110187530518,13,13,,Situación conyugal (mujeres),9,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Hombres solteros,SLV,,2016,,,,,,,8.904180526733398,14,14,,Situación conyugal (hombres),10,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
SLV2016,Hombres en pareja,SLV,,2016,,,,,,,8.05616283416748,15,15,,Situación conyugal (hombres),10,El Salvador,El Salvador,Años de educación formal promedio de la población de 25 a 54 años.,Años de educación,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
