id_paisano,desagregacion,pais_cod,encuesta,ano,p,q,r,s,t,u,v,w,x,y,z,aa,ab,ac,ad,ae,af,ag,ah,ai,aj,ak,al,am,an,ao,ap,aq,ar,as,at,au,av,aw,ax,ay,az,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
MEX2014,Mujeres de alta calificación,MEX,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.626376628875732,8,8,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2014,Hombres de baja calificación,MEX,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.666496276855469,9,9,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2014,Hombres de media calificación,MEX,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.524225234985352,10,10,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2014,Hombres de alta calificación,MEX,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.320128917694092,11,11,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2014,Mujer,MEX,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.203279495239258,12,12,,Mujer,2,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2014,Hombre,MEX,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.483015060424805,13,13,,Hombre,3,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2014,Ratio mujeres/hombres,MEX,,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.8491414189338684,16,16,,Ratio mujeres/hombres,6,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Total,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,Total,1,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Mujeres,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,Género,4,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Hombres,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Género,4,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Brecha mujeres - hombres,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,Brecha mujeres - hombres,5,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Mujeres de baja calificación,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Mujeres de media calificación,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Mujeres de alta calificación,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Hombres de baja calificación,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Hombres de media calificación,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Hombres de alta calificación,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Mujer,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,,Mujer,2,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Hombre,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,,Hombre,3,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2015,Ratio mujeres/hombres,MEX,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,Ratio mujeres/hombres,6,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Total,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.218029022216797,1,1,,Total,1,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Mujeres,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.26044750213623,2,2,,Género,4,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Hombres,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.945079803466797,3,3,,Género,4,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Brecha mujeres - hombres,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.684632182121277,4,4,.39111269,Brecha mujeres - hombres,5,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Mujeres de baja calificación,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.262690544128418,6,6,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Mujeres de media calificación,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.882462501525879,7,7,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Mujeres de alta calificación,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.038115978240967,8,8,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Hombres de baja calificación,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.882284164428711,9,9,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Hombres de media calificación,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.000813961029053,10,10,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Hombres de alta calificación,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.009716033935547,11,11,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Mujer,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.26044750213623,12,12,,Mujer,2,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Hombre,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.945079803466797,13,13,,Hombre,3,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2016,Ratio mujeres/hombres,MEX,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.8116694092750549,16,16,,Ratio mujeres/hombres,6,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Total,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,Total,1,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Mujeres,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,Género,4,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Hombres,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,Género,4,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Brecha mujeres - hombres,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,Brecha mujeres - hombres,5,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Mujeres de baja calificación,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Mujeres de media calificación,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Mujeres de alta calificación,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Hombres de baja calificación,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Hombres de media calificación,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Hombres de alta calificación,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,Calificación (hombres),8,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Mujer,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,,Mujer,2,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Hombre,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,,Hombre,3,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2017,Ratio mujeres/hombres,MEX,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,Ratio mujeres/hombres,6,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2018,Total,MEX,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.322999954223633,1,1,,Total,1,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2018,Mujeres,MEX,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.499472618103027,2,2,,Género,4,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2018,Hombres,MEX,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.945923805236816,3,3,,Género,4,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2018,Brecha mujeres - hombres,MEX,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.446451306343079,4,4,.3845439,Brecha mujeres - hombres,5,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2018,Mujeres de baja calificación,MEX,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.368386268615723,6,6,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2018,Mujeres de media calificación,MEX,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.249801635742188,7,7,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
MEX2018,Mujeres de alta calificación,MEX,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.926564455032349,8,8,,Calificación (mujeres),7,México,México,Porcentaje de empleadores en el total de trabajadores de 25 a 54 años.,Empleadores/as,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver <a href='https://genlac.econo.unlp.edu.ar/wp-content/uploads/2024/12/Cambios_metodolo%CC%81gicos_base_GenLAC_2024-12.xlsx'>documentos metodológicos</a>). Fuente: GenLAC (CEDLAS).
