id_paisano,desagregacion,pais_cod,encuesta,ano,valor,l,m,n,o,p,q,r,s,t,u,v,w,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
ECU2023,High skilled women,ECU,,2023,2.578359842300415,,,,,,,,,,,,,7,7,Qualification (women),3,Ecuador,Ecuador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2000,Total,SLV,,2000,4.233897686004639,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2000,Without children,SLV,,2000,2.658496379852295,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2000,With children aged 0-5,SLV,,2000,4.644941806793213,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2000,With children older than 5,SLV,,2000,4.125813007354736,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2000,Low skilled women,SLV,,2000,4.656126022338867,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2000,Medium skilled women,SLV,,2000,2.325201749801636,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2000,High skilled women,SLV,,2000,2.833015918731689,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2001,Total,SLV,,2001,4.148678779602051,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2001,Without children,SLV,,2001,2.809038877487183,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2001,With children aged 0-5,SLV,,2001,4.422653198242188,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2001,With children older than 5,SLV,,2001,4.129878044128418,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2001,Low skilled women,SLV,,2001,4.556939601898193,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2001,Medium skilled women,SLV,,2001,2.734945058822632,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2001,High skilled women,SLV,,2001,2.770042657852173,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2002,Total,SLV,,2002,4.002575397491455,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2002,Without children,SLV,,2002,2.408597230911255,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2002,With children aged 0-5,SLV,,2002,4.627128601074219,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2002,With children older than 5,SLV,,2002,3.765032052993774,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2002,Low skilled women,SLV,,2002,4.331786632537842,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2002,Medium skilled women,SLV,,2002,2.956912279129028,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2002,High skilled women,SLV,,2002,2.152081966400146,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2003,Total,SLV,,2003,3.901896953582764,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2003,Without children,SLV,,2003,2.569571256637573,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2003,With children aged 0-5,SLV,,2003,4.28392219543457,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2003,With children older than 5,SLV,,2003,3.793139934539795,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2003,Low skilled women,SLV,,2003,4.145473480224609,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2003,Medium skilled women,SLV,,2003,3.217156648635864,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2003,High skilled women,SLV,,2003,2.403518676757813,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2004,Total,SLV,,2004,3.736057281494141,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2004,Without children,SLV,,2004,2.418526887893677,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2004,With children aged 0-5,SLV,,2004,4.006568908691406,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2004,With children older than 5,SLV,,2004,3.757511854171753,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2004,Low skilled women,SLV,,2004,4.137691974639893,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2004,Medium skilled women,SLV,,2004,2.435839653015137,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2004,High skilled women,SLV,,2004,2.377866506576538,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2005,Total,SLV,,2005,3.700338125228882,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2005,Without children,SLV,,2005,2.154372930526733,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2005,With children aged 0-5,SLV,,2005,4.113160610198975,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2005,With children older than 5,SLV,,2005,3.654777526855469,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2005,Low skilled women,SLV,,2005,4.078319549560547,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2005,Medium skilled women,SLV,,2005,2.53983473777771,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2005,High skilled women,SLV,,2005,2.43481969833374,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2006,Total,SLV,,2006,3.849190950393677,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2006,Without children,SLV,,2006,2.553122520446777,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2006,With children aged 0-5,SLV,,2006,4.189888954162598,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2006,With children older than 5,SLV,,2006,3.851763248443604,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2006,Low skilled women,SLV,,2006,4.287760734558105,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2006,Medium skilled women,SLV,,2006,2.528358221054077,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2006,High skilled women,SLV,,2006,2.232756614685059,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2007,Total,SLV,,2007,3.935463905334473,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2007,Without children,SLV,,2007,3.108256101608276,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2007,With children aged 0-5,SLV,,2007,4.085574626922607,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2007,With children older than 5,SLV,,2007,3.999173402786255,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2007,Low skilled women,SLV,,2007,4.391178131103516,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2007,Medium skilled women,SLV,,2007,2.681187629699707,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2007,High skilled women,SLV,,2007,2.596222400665283,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2008,Total,SLV,,2008,3.621700048446655,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2008,Without children,SLV,,2008,3.409584283828735,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2008,With children aged 0-5,SLV,,2008,4.080618381500244,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2008,With children older than 5,SLV,,2008,3.332319021224976,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2008,Low skilled women,SLV,,2008,4.032697200775146,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2008,Medium skilled women,SLV,,2008,2.46927547454834,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2008,High skilled women,SLV,,2008,2.588062763214111,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2009,Total,SLV,,2009,3.601332664489746,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2009,Without children,SLV,,2009,2.505372285842896,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2009,With children aged 0-5,SLV,,2009,4.013819694519043,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2009,With children older than 5,SLV,,2009,3.518976211547852,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2009,Low skilled women,SLV,,2009,3.937867879867554,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2009,Medium skilled women,SLV,,2009,2.646299600601196,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2009,High skilled women,SLV,,2009,2.783864736557007,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2010,Total,SLV,,2010,3.602861166000366,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2010,Without children,SLV,,2010,2.346927165985107,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2010,With children aged 0-5,SLV,,2010,4.062427043914795,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2010,With children older than 5,SLV,,2010,3.500767469406128,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2010,Low skilled women,SLV,,2010,3.911276817321777,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2010,Medium skilled women,SLV,,2010,2.683552980422974,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2010,High skilled women,SLV,,2010,2.804410219192505,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2011,Total,SLV,,2011,3.635287284851074,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2011,Without children,SLV,,2011,2.885826349258423,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2011,With children aged 0-5,SLV,,2011,4.07573938369751,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2011,With children older than 5,SLV,,2011,3.472809791564941,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2011,Low skilled women,SLV,,2011,4.009280204772949,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2011,Medium skilled women,SLV,,2011,2.59890341758728,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2011,High skilled women,SLV,,2011,2.523904323577881,,,,,,,,,,,,,7,7,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2012,Total,SLV,,2012,3.524234294891357,,,,,,,,,,,,,1,1,Total,1,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2012,Without children,SLV,,2012,2.905597925186157,,,,,,,,,,,,,2,2,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2012,With children aged 0-5,SLV,,2012,3.961787700653076,,,,,,,,,,,,,3,3,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2012,With children older than 5,SLV,,2012,3.348073959350586,,,,,,,,,,,,,4,4,Children,2,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2012,Low skilled women,SLV,,2012,4.067062854766846,,,,,,,,,,,,,5,5,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
SLV2012,Medium skilled women,SLV,,2012,2.320245504379272,,,,,,,,,,,,,6,6,Qualification (women),3,El Salvador,El Salvador,Age difference (in years) between the man and the woman in a couple. The reference population includes people aged 25-54.,Age difference between spouses,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
