id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
HND2010,With children aged 0-5,HND,,2010,4.673104763031006,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2010,With children older than 5,HND,,2010,10.37671566009521,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2010,Head household low skilled,HND,,2010,7.665091991424561,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2010,Head household medium skilled,HND,,2010,9.69476318359375,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2010,Head household high skilled,HND,,2010,4.304171085357666,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,Total,HND,,2011,9.976702690124512,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,Without children,HND,,2011,11.98083686828613,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,With children aged 0-5,HND,,2011,6.213325500488281,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,With children older than 5,HND,,2011,13.10977077484131,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,Head household low skilled,HND,,2011,9.903575897216797,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,Head household medium skilled,HND,,2011,9.23399543762207,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2011,Head household high skilled,HND,,2011,13.41073036193848,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2012,Total,HND,,2012,6.499274253845215,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2012,Without children,HND,,2012,11.84100437164307,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2012,With children aged 0-5,HND,,2012,4.414206981658936,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2012,With children older than 5,HND,,2012,7.856228351593018,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2012,Head household low skilled,HND,,2012,6.307300567626953,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2012,Head household medium skilled,HND,,2012,8.162588119506836,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2012,Head household high skilled,HND,,2012,6.049471855163574,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,Total,HND,,2013,7.176153659820557,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,Without children,HND,,2013,5.770505428314209,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,With children aged 0-5,HND,,2013,4.511326789855957,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,With children older than 5,HND,,2013,9.957319259643555,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,Head household low skilled,HND,,2013,6.526871681213379,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,Head household medium skilled,HND,,2013,12.28683185577393,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2013,Head household high skilled,HND,,2013,8.272493362426758,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2014,Total,HND,,2014,9.573587417602539,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2014,Without children,HND,,2014,11.23725891113281,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2014,With children aged 0-5,HND,,2014,6.925975799560547,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2014,With children older than 5,HND,,2014,12.06838321685791,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2014,Head household low skilled,HND,,2014,9.890779495239258,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2014,Head household medium skilled,HND,,2014,8.827204704284668,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2014,Head household high skilled,HND,,2014,6.540544509887695,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2015,Total,HND,,2015,7.213178634643555,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2015,Without children,HND,,2015,11.56012535095215,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2015,With children aged 0-5,HND,,2015,5.55911922454834,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2015,With children older than 5,HND,,2015,8.32614803314209,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2015,Head household low skilled,HND,,2015,6.964582443237305,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2015,Head household medium skilled,HND,,2015,8.714122772216797,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2015,Head household high skilled,HND,,2015,8.475197792053223,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2016,Total,HND,,2016,10.98592948913574,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2016,Without children,HND,,2016,18.56331062316895,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2016,With children aged 0-5,HND,,2016,8.01032543182373,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2016,With children older than 5,HND,,2016,13.11047840118408,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2016,Head household low skilled,HND,,2016,11.20381164550781,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2016,Head household medium skilled,HND,,2016,10.37504768371582,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2016,Head household high skilled,HND,,2016,9.487974166870117,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2017,Total,HND,,2017,7.103777885437012,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2017,Without children,HND,,2017,9.094841003417969,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2017,With children aged 0-5,HND,,2017,5.696413516998291,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2017,With children older than 5,HND,,2017,8.419103622436523,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2017,Head household low skilled,HND,,2017,7.436276435852051,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2017,Head household medium skilled,HND,,2017,6.833305358886719,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2017,Head household high skilled,HND,,2017,3.225268363952637,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2018,Total,HND,,2018,9.524358749389648,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2018,Without children,HND,,2018,14.45459842681885,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2018,With children aged 0-5,HND,,2018,6.168258666992188,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2018,With children older than 5,HND,,2018,11.68789291381836,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2018,Head household low skilled,HND,,2018,9.71877384185791,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2018,Head household medium skilled,HND,,2018,8.962619781494141,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2018,Head household high skilled,HND,,2018,7.780162811279297,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2019,Total,HND,,2019,9.168854713439941,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2019,Without children,HND,,2019,14.23720550537109,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2019,With children aged 0-5,HND,,2019,5.711044311523438,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2019,With children older than 5,HND,,2019,11.17657566070557,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2019,Head household low skilled,HND,,2019,8.47512149810791,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2019,Head household medium skilled,HND,,2019,10.13583660125732,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2019,Head household high skilled,HND,,2019,15.32516860961914,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2020,Total,HND,,2020,,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2020,Without children,HND,,2020,,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2020,With children aged 0-5,HND,,2020,,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2020,With children older than 5,HND,,2020,,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2020,Head household low skilled,HND,,2020,,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2020,Head household medium skilled,HND,,2020,,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2020,Head household high skilled,HND,,2020,,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2021,Total,HND,,2021,,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2021,Without children,HND,,2021,,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2021,With children aged 0-5,HND,,2021,,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2021,With children older than 5,HND,,2021,,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2021,Head household low skilled,HND,,2021,,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2021,Head household medium skilled,HND,,2021,,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2021,Head household high skilled,HND,,2021,,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2022,Total,HND,,2022,,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2022,Without children,HND,,2022,,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2022,With children aged 0-5,HND,,2022,,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2022,With children older than 5,HND,,2022,,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2022,Head household low skilled,HND,,2022,,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2022,Head household medium skilled,HND,,2022,,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2022,Head household high skilled,HND,,2022,,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2023,Total,HND,,2023,12.88899326324463,1,1,Total,1,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2023,Without children,HND,,2023,14.56800842285156,2,2,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2023,With children aged 0-5,HND,,2023,7.984035968780518,3,3,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2023,With children older than 5,HND,,2023,16.34149932861328,4,4,Children,2,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2023,Head household low skilled,HND,,2023,11.65248394012451,5,5,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2023,Head household medium skilled,HND,,2023,16.73064422607422,6,6,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
HND2023,Head household high skilled,HND,,2023,18.37784385681152,7,7,Qualification,3,Honduras,Honduras,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Total,MEX,,2000,.7496811151504517,1,1,Total,1,Mexico,Mexico,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Without children,MEX,,2000,.8568813800811768,2,2,Children,2,Mexico,Mexico,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,With children aged 0-5,MEX,,2000,.7168131470680237,3,3,Children,2,Mexico,Mexico,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,With children older than 5,MEX,,2000,.7665697336196899,4,4,Children,2,Mexico,Mexico,"Households in which the self-reported household head is a woman, as a percentage of households with household head and spouse aged 25-54.",Self-reported female household headship,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
