id_paisano,desagregacion,pais_cod,encuesta,ano,v,w,valor,desagregacion_por_orden,variable_orden,valor_errorestandar,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
MEX2000,Men with children older than 5,MEX,,2000,.2457026541233063,.1139141470193863,1.612964987754822,11,11,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Head household low skilled (women),MEX,,2000,.2457026541233063,.1139141470193863,9.533522605895996,12,12,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Head household medium skilled (women),MEX,,2000,.2457026541233063,.1139141470193863,1.734690308570862,13,13,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Head household high skilled (women),MEX,,2000,.2457026541233063,.1139141470193863,1.053709268569946,14,14,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Head household low skilled (men),MEX,,2000,.2457026541233063,.1139141470193863,1.40461003780365,15,15,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Head household medium skilled (men),MEX,,2000,.2457026541233063,.1139141470193863,.2457026541233063,16,16,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Head household high skilled (men),MEX,,2000,.2457026541233063,.1139141470193863,.1139141470193863,17,17,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Women/men ratio,MEX,,2000,.2457026541233063,.1139141470193863,6.984318733215332,20,20,,Women/men ratio,6,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Woman,MEX,,2000,.2457026541233063,.1139141470193863,12.32192230224609,21,21,,Woman,2,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2000,Man,MEX,,2000,.2457026541233063,.1139141470193863,1.764226794242859,22,22,,Man,3,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Total,MEX,,2001,,,,1,1,,Total,1,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Women,MEX,,2001,,,,2,2,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Men,MEX,,2001,,,,3,3,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Women - men gap,MEX,,2001,,,,4,4,0,Women - men gap,5,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Women without children,MEX,,2001,,,,6,6,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Women with children aged 0-5,MEX,,2001,,,,7,7,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Women with children older than 5,MEX,,2001,,,,8,8,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Men without children,MEX,,2001,,,,9,9,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Men with children aged 0-5,MEX,,2001,,,,10,10,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Men with children older than 5,MEX,,2001,,,,11,11,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Head household low skilled (women),MEX,,2001,,,,12,12,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Head household medium skilled (women),MEX,,2001,,,,13,13,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Head household high skilled (women),MEX,,2001,,,,14,14,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Head household low skilled (men),MEX,,2001,,,,15,15,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Head household medium skilled (men),MEX,,2001,,,,16,16,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Head household high skilled (men),MEX,,2001,,,,17,17,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Women/men ratio,MEX,,2001,,,,20,20,,Women/men ratio,6,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Woman,MEX,,2001,,,,21,21,,Woman,2,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2001,Man,MEX,,2001,,,,22,22,,Man,3,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Total,MEX,,2002,.1176990196108818,.1209349408745766,15.30565738677979,1,1,,Total,1,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Women,MEX,,2002,.1176990196108818,.1209349408745766,13.8082857131958,2,2,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Men,MEX,,2002,.1176990196108818,.1209349408745766,1.497372269630432,3,3,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Women - men gap,MEX,,2002,.1176990196108818,.1209349408745766,12.3109130859375,4,4,1.2803199,Women - men gap,5,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Women without children,MEX,,2002,.1176990196108818,.1209349408745766,,6,6,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Women with children aged 0-5,MEX,,2002,.1176990196108818,.1209349408745766,2.799976587295532,7,7,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Women with children older than 5,MEX,,2002,.1176990196108818,.1209349408745766,11.00830841064453,8,8,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Men without children,MEX,,2002,.1176990196108818,.1209349408745766,,9,9,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Men with children aged 0-5,MEX,,2002,.1176990196108818,.1209349408745766,.193146601319313,10,10,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Men with children older than 5,MEX,,2002,.1176990196108818,.1209349408745766,1.30422568321228,11,11,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Head household low skilled (women),MEX,,2002,.1176990196108818,.1209349408745766,10.57862377166748,12,12,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Head household medium skilled (women),MEX,,2002,.1176990196108818,.1209349408745766,2.420596837997437,13,13,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Head household high skilled (women),MEX,,2002,.1176990196108818,.1209349408745766,.8090646266937256,14,14,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Head household low skilled (men),MEX,,2002,.1176990196108818,.1209349408745766,1.258738279342651,15,15,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Head household medium skilled (men),MEX,,2002,.1176990196108818,.1209349408745766,.1176990196108818,16,16,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Head household high skilled (men),MEX,,2002,.1176990196108818,.1209349408745766,.1209349408745766,17,17,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Women/men ratio,MEX,,2002,.1176990196108818,.1209349408745766,9.221678733825684,20,20,,Women/men ratio,6,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Woman,MEX,,2002,.1176990196108818,.1209349408745766,13.8082857131958,21,21,,Woman,2,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2002,Man,MEX,,2002,.1176990196108818,.1209349408745766,1.497372269630432,22,22,,Man,3,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Total,MEX,,2003,,,,1,1,,Total,1,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Women,MEX,,2003,,,,2,2,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Men,MEX,,2003,,,,3,3,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Women - men gap,MEX,,2003,,,,4,4,0,Women - men gap,5,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Women without children,MEX,,2003,,,,6,6,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Women with children aged 0-5,MEX,,2003,,,,7,7,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Women with children older than 5,MEX,,2003,,,,8,8,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Men without children,MEX,,2003,,,,9,9,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Men with children aged 0-5,MEX,,2003,,,,10,10,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Men with children older than 5,MEX,,2003,,,,11,11,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Head household low skilled (women),MEX,,2003,,,,12,12,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Head household medium skilled (women),MEX,,2003,,,,13,13,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Head household high skilled (women),MEX,,2003,,,,14,14,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Head household low skilled (men),MEX,,2003,,,,15,15,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Head household medium skilled (men),MEX,,2003,,,,16,16,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Head household high skilled (men),MEX,,2003,,,,17,17,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Women/men ratio,MEX,,2003,,,,20,20,,Women/men ratio,6,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Woman,MEX,,2003,,,,21,21,,Woman,2,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,Man,MEX,,2003,,,,22,22,,Man,3,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Total,MEX,,2004,.3609099686145782,.1715404242277145,16.99093055725098,1,1,,Total,1,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Women,MEX,,2004,.3609099686145782,.1715404242277145,15.28319835662842,2,2,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Men,MEX,,2004,.3609099686145782,.1715404242277145,1.707732796669006,3,3,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Women - men gap,MEX,,2004,.3609099686145782,.1715404242277145,13.57546520233154,4,4,1.2723635,Women - men gap,5,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Women without children,MEX,,2004,.3609099686145782,.1715404242277145,,6,6,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Women with children aged 0-5,MEX,,2004,.3609099686145782,.1715404242277145,3.565281629562378,7,7,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Women with children older than 5,MEX,,2004,.3609099686145782,.1715404242277145,11.71791648864746,8,8,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Men without children,MEX,,2004,.3609099686145782,.1715404242277145,,9,9,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Men with children aged 0-5,MEX,,2004,.3609099686145782,.1715404242277145,.2170307040214539,10,10,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Men with children older than 5,MEX,,2004,.3609099686145782,.1715404242277145,1.490702033042908,11,11,,Children (men),8,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Head household low skilled (women),MEX,,2004,.3609099686145782,.1715404242277145,12.06576919555664,12,12,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Head household medium skilled (women),MEX,,2004,.3609099686145782,.1715404242277145,2.199715375900269,13,13,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Head household high skilled (women),MEX,,2004,.3609099686145782,.1715404242277145,1.01771342754364,14,14,,Qualification (women),9,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Head household low skilled (men),MEX,,2004,.3609099686145782,.1715404242277145,1.17528235912323,15,15,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Head household medium skilled (men),MEX,,2004,.3609099686145782,.1715404242277145,.3609099686145782,16,16,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Head household high skilled (men),MEX,,2004,.3609099686145782,.1715404242277145,.1715404242277145,17,17,,Qualification (men),10,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Women/men ratio,MEX,,2004,.3609099686145782,.1715404242277145,8.949408531188965,20,20,,Women/men ratio,6,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Woman,MEX,,2004,.3609099686145782,.1715404242277145,15.28319835662842,21,21,,Woman,2,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2004,Man,MEX,,2004,.3609099686145782,.1715404242277145,1.707732796669006,22,22,,Man,3,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Total,MEX,,2005,.1449535191059113,.1510901898145676,16.6511116027832,1,1,,Total,1,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Women,MEX,,2005,.1449535191059113,.1510901898145676,15.23170852661133,2,2,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Men,MEX,,2005,.1449535191059113,.1510901898145676,1.419403314590454,3,3,,Gender,4,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Women - men gap,MEX,,2005,.1449535191059113,.1510901898145676,13.81230449676514,4,4,.92632532,Women - men gap,5,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Women without children,MEX,,2005,.1449535191059113,.1510901898145676,,6,6,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Women with children aged 0-5,MEX,,2005,.1449535191059113,.1510901898145676,3.463225841522217,7,7,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2005,Women with children older than 5,MEX,,2005,.1449535191059113,.1510901898145676,11.76848220825195,8,8,,Children (women),7,Mexico,Mexico,"Single-parent households as a percentage of households where the household head is 25-54, excluding single-person households.",Percentage of single-parent households ,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
