id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
DOM2012,"Women in low-skilled household, language",DOM,,2012,,17,17,,,,"Qualification (women), language",13,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Women in medium-skilled household, language",DOM,,2012,,18,18,,,,"Qualification (women), language",13,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Women in high-skilled household, language",DOM,,2012,,19,19,,,,"Qualification (women), language",13,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Men in low-skilled household, language",DOM,,2012,,20,20,,,,"Qualification (men), language",14,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Men in medium-skilled household, language",DOM,,2012,,21,21,,,,"Qualification (men), language",14,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Men in high-skilled household, language",DOM,,2012,,22,22,,,,"Qualification (men), language",14,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Total, science",DOM,,2012,,23,23,,,,"Total, science",15,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Women, science",DOM,,2012,,24,24,,,,"Gender, science",18,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Men, science",DOM,,2012,,25,25,,,,"Gender, science",18,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Gap women - men, science",DOM,,2012,,26,26,,,0,"Gap women - men, science",19,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Women in low-skilled household, science",DOM,,2012,,28,28,,,,"Qualification (women), science",20,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Women in medium-skilled household, science",DOM,,2012,,29,29,,,,"Qualification (women), science",20,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Women in high-skilled household, science",DOM,,2012,,30,30,,,,"Qualification (women), science",20,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Men in low-skilled household, science",DOM,,2012,,31,31,,,,"Qualification (men), science",21,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Men in medium-skilled household, science",DOM,,2012,,32,32,,,,"Qualification (men), science",21,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Men in high-skilled household, science",DOM,,2012,,33,33,,,,"Qualification (men), science",21,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Woman, mathematic",DOM,,2012,,34,34,,,,"Woman, mathematic",2,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Man, mathematic",DOM,,2012,,35,35,,,,"Man, mathematic",3,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Woman, language",DOM,,2012,,36,36,,,,"Woman, language",9,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Man, language",DOM,,2012,,37,37,,,,"Man, language",10,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Woman, science",DOM,,2012,,38,38,,,,"Woman, science",16,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2012,"Man, science",DOM,,2012,,39,39,,,,"Man, science",17,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Total, mathematic",DOM,PISA,2015,327.7020263671875,1,1,,,,"Total, mathematic",1,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women, mathematic",DOM,PISA,2015,329.7459411621094,2,2,,,,"Gender, mathematic",4,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men, mathematic",DOM,PISA,2015,325.5865478515625,3,3,,,,"Gender, mathematic",4,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Gap women - men, mathematic",DOM,PISA,2015,-4.696247577667236,4,4,6.3288732,,,"Gap women - men, mathematic",5,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women in low-skilled household, mathematic",DOM,PISA,2015,307.7579956054688,6,6,,,,"Qualification (women), mathematic",6,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women in medium-skilled household, mathematic",DOM,PISA,2015,328.3865966796875,7,7,,,,"Qualification (women), mathematic",6,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women in high-skilled household, mathematic",DOM,PISA,2015,350.8277587890625,8,8,,,,"Qualification (women), mathematic",6,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men in low-skilled household, mathematic",DOM,PISA,2015,297.4585876464844,9,9,,,,"Qualification (men), mathematic",7,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men in medium-skilled household, mathematic",DOM,PISA,2015,322.2943115234375,10,10,,,,"Qualification (men), mathematic",7,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men in high-skilled household, mathematic",DOM,PISA,2015,349.0262145996094,11,11,,,,"Qualification (men), mathematic",7,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Total, language",DOM,PISA,2015,357.7377014160156,12,12,,,,"Total, language",8,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women, language",DOM,PISA,2015,372.7805786132813,13,13,,,,"Gender, language",11,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men, language",DOM,PISA,2015,342.1681518554688,14,14,,,,"Gender, language",11,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Gap women - men, language",DOM,PISA,2015,-29.77739524841309,15,15,,5.84483,,"Gap women - men, language",12,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women in low-skilled household, language",DOM,PISA,2015,339.2468566894531,17,17,,,,"Qualification (women), language",13,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women in medium-skilled household, language",DOM,PISA,2015,374.007080078125,18,18,,,,"Qualification (women), language",13,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women in high-skilled household, language",DOM,PISA,2015,401.7809448242188,19,19,,,,"Qualification (women), language",13,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men in low-skilled household, language",DOM,PISA,2015,301.8274230957031,20,20,,,,"Qualification (men), language",14,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men in medium-skilled household, language",DOM,PISA,2015,342.6408386230469,21,21,,,,"Qualification (men), language",14,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men in high-skilled household, language",DOM,PISA,2015,372.3430480957031,22,22,,,,"Qualification (men), language",14,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Total, science",DOM,PISA,2015,331.6388244628906,23,23,,,,"Total, science",15,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women, science",DOM,PISA,2015,330.8289794921875,24,24,,,,"Gender, science",18,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men, science",DOM,PISA,2015,332.4770202636719,25,25,,,,"Gender, science",18,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Gap women - men, science",DOM,PISA,2015,2.096261501312256,26,26,,,5.0597868,"Gap women - men, science",19,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women in low-skilled household, science",DOM,PISA,2015,302.5381774902344,28,28,,,,"Qualification (women), science",20,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women in medium-skilled household, science",DOM,PISA,2015,331.431640625,29,29,,,,"Qualification (women), science",20,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Women in high-skilled household, science",DOM,PISA,2015,355.0914916992188,30,30,,,,"Qualification (women), science",20,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men in low-skilled household, science",DOM,PISA,2015,299.6189880371094,31,31,,,,"Qualification (men), science",21,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men in medium-skilled household, science",DOM,PISA,2015,332.4154968261719,32,32,,,,"Qualification (men), science",21,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Men in high-skilled household, science",DOM,PISA,2015,357.3736572265625,33,33,,,,"Qualification (men), science",21,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Woman, mathematic",DOM,PISA,2015,329.7459411621094,34,34,,,,"Woman, mathematic",2,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Man, mathematic",DOM,PISA,2015,325.5865478515625,35,35,,,,"Man, mathematic",3,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Woman, language",DOM,PISA,2015,372.7805786132813,36,36,,,,"Woman, language",9,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Man, language",DOM,PISA,2015,342.1681518554688,37,37,,,,"Man, language",10,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Woman, science",DOM,PISA,2015,330.8289794921875,38,38,,,,"Woman, science",16,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2015,"Man, science",DOM,PISA,2015,332.4770202636719,39,39,,,,"Man, science",17,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Total, mathematic",DOM,PISA,2018,325.1005554199219,1,1,,,,"Total, mathematic",1,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women, mathematic",DOM,PISA,2018,326.6684265136719,2,2,,,,"Gender, mathematic",4,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men, mathematic",DOM,PISA,2018,323.5225524902344,3,3,,,,"Gender, mathematic",4,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Gap women - men, mathematic",DOM,PISA,2018,-2.959344863891602,4,4,5.9575748,,,"Gap women - men, mathematic",5,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women in low-skilled household, mathematic",DOM,PISA,2018,302.2869567871094,6,6,,,,"Qualification (women), mathematic",6,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women in medium-skilled household, mathematic",DOM,PISA,2018,325.4342346191406,7,7,,,,"Qualification (women), mathematic",6,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women in high-skilled household, mathematic",DOM,PISA,2018,346.0190124511719,8,8,,,,"Qualification (women), mathematic",6,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men in low-skilled household, mathematic",DOM,PISA,2018,299.9526062011719,9,9,,,,"Qualification (men), mathematic",7,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men in medium-skilled household, mathematic",DOM,PISA,2018,325.4829406738281,10,10,,,,"Qualification (men), mathematic",7,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men in high-skilled household, mathematic",DOM,PISA,2018,338.7908325195313,11,11,,,,"Qualification (men), mathematic",7,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Total, language",DOM,PISA,2018,341.6256103515625,12,12,,,,"Total, language",8,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women, language",DOM,PISA,2018,357.1149597167969,13,13,,,,"Gender, language",11,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men, language",DOM,PISA,2018,326.0364074707031,14,14,,,,"Gender, language",11,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Gap women - men, language",DOM,PISA,2018,-30.97101974487305,15,15,,4.760088,,"Gap women - men, language",12,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women in low-skilled household, language",DOM,PISA,2018,328.1237182617188,17,17,,,,"Qualification (women), language",13,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women in medium-skilled household, language",DOM,PISA,2018,356.7371215820313,18,18,,,,"Qualification (women), language",13,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women in high-skilled household, language",DOM,PISA,2018,379.4446411132813,19,19,,,,"Qualification (women), language",13,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men in low-skilled household, language",DOM,PISA,2018,299.58935546875,20,20,,,,"Qualification (men), language",14,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men in medium-skilled household, language",DOM,PISA,2018,331.9739990234375,21,21,,,,"Qualification (men), language",14,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men in high-skilled household, language",DOM,PISA,2018,340.0883483886719,22,22,,,,"Qualification (men), language",14,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Total, science",DOM,PISA,2018,335.6299438476563,23,23,,,,"Total, science",15,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women, science",DOM,PISA,2018,340.3930969238281,24,24,,,,"Gender, science",18,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men, science",DOM,PISA,2018,330.8360900878906,25,25,,,,"Gender, science",18,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Gap women - men, science",DOM,PISA,2018,-10.10335922241211,26,26,,,4.7659454,"Gap women - men, science",19,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women in low-skilled household, science",DOM,PISA,2018,316.1860656738281,28,28,,,,"Qualification (women), science",20,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women in medium-skilled household, science",DOM,PISA,2018,339.2336730957031,29,29,,,,"Qualification (women), science",20,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Women in high-skilled household, science",DOM,PISA,2018,360.320556640625,30,30,,,,"Qualification (women), science",20,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men in low-skilled household, science",DOM,PISA,2018,306.4764099121094,31,31,,,,"Qualification (men), science",21,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men in medium-skilled household, science",DOM,PISA,2018,333.6687927246094,32,32,,,,"Qualification (men), science",21,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Men in high-skilled household, science",DOM,PISA,2018,346.7243041992188,33,33,,,,"Qualification (men), science",21,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Woman, mathematic",DOM,PISA,2018,326.6684265136719,34,34,,,,"Woman, mathematic",2,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Man, mathematic",DOM,PISA,2018,323.5225524902344,35,35,,,,"Man, mathematic",3,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Woman, language",DOM,PISA,2018,357.1149597167969,36,36,,,,"Woman, language",9,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Man, language",DOM,PISA,2018,326.0364074707031,37,37,,,,"Man, language",10,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Woman, science",DOM,PISA,2018,340.3930969238281,38,38,,,,"Woman, science",16,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
DOM2018,"Man, science",DOM,PISA,2018,330.8360900878906,39,39,,,,"Man, science",17,Dominican republic,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Total, mathematic",MEX,PISA,2003,385.2183532714844,1,1,,,,"Total, mathematic",1,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Women, mathematic",MEX,PISA,2003,379.9736022949219,2,2,,,,"Gender, mathematic",4,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Men, mathematic",MEX,PISA,2003,390.868896484375,3,3,,,,"Gender, mathematic",4,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
MEX2003,"Gap women - men, mathematic",MEX,PISA,2003,10.89527893066406,4,4,7.7141886,,,"Gap women - men, mathematic",5,Mexico,Average score in standardized tests for 15 year-old students,Average score in standardized tests for students aged 15 years old.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
