id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,comparacion_por,comparacion_por_orden,pais,pais2,detalle_indicador,indicador,disclaimer
ECU2020,Mujeres de alta calificación,ECU,,2020,-2.268515825271606,7,7,Calificación (mujeres),3,Ecuador,Ecuador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2021,Total,ECU,,2021,-.1773098409175873,1,1,Total,1,Ecuador,Ecuador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2021,Sin hijos,ECU,,2021,-.3300700187683105,2,2,Hijos,2,Ecuador,Ecuador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2021,Con hijos de 0 a 5 años,ECU,,2021,-.2176309823989868,3,3,Hijos,2,Ecuador,Ecuador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2021,Con hijos de 6 años o más,ECU,,2021,-.1260592043399811,4,4,Hijos,2,Ecuador,Ecuador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2021,Mujeres de baja calificación,ECU,,2021,1.010818600654602,5,5,Calificación (mujeres),3,Ecuador,Ecuador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2021,Mujeres de media calificación,ECU,,2021,-.9797089695930481,6,6,Calificación (mujeres),3,Ecuador,Ecuador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU2021,Mujeres de alta calificación,ECU,,2021,-2.09316873550415,7,7,Calificación (mujeres),3,Ecuador,Ecuador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2000,Total,SLV,,2000,.6350597739219666,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2000,Sin hijos,SLV,,2000,.70169997215271,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2000,Con hijos de 0 a 5 años,SLV,,2000,.44449582695961,3,3,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2000,Con hijos de 6 años o más,SLV,,2000,.7849942445755005,4,4,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2000,Mujeres de baja calificación,SLV,,2000,.9799069166183472,5,5,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2000,Mujeres de media calificación,SLV,,2000,-.4871510863304138,6,6,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2000,Mujeres de alta calificación,SLV,,2000,-1.308339595794678,7,7,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2001,Total,SLV,,2001,.6167309284210205,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2001,Sin hijos,SLV,,2001,.4876072704792023,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2001,Con hijos de 0 a 5 años,SLV,,2001,.3520995080471039,3,3,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2001,Con hijos de 6 años o más,SLV,,2001,.8451290726661682,4,4,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2001,Mujeres de baja calificación,SLV,,2001,1.045203924179077,5,5,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2001,Mujeres de media calificación,SLV,,2001,-.6714193224906921,6,6,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2001,Mujeres de alta calificación,SLV,,2001,-1.78106164932251,7,7,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2002,Total,SLV,,2002,.6391537189483643,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2002,Sin hijos,SLV,,2002,.8438928127288818,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2002,Con hijos de 0 a 5 años,SLV,,2002,.4696186482906342,3,3,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2002,Con hijos de 6 años o más,SLV,,2002,.7412629723548889,4,4,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2002,Mujeres de baja calificación,SLV,,2002,1.069096684455872,5,5,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2002,Mujeres de media calificación,SLV,,2002,-.6444748640060425,6,6,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2002,Mujeres de alta calificación,SLV,,2002,-1.820183515548706,7,7,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2003,Total,SLV,,2003,.5800472497940063,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2003,Sin hijos,SLV,,2003,.7422809600830078,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2003,Con hijos de 0 a 5 años,SLV,,2003,.4476364850997925,3,3,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2003,Con hijos de 6 años o más,SLV,,2003,.6752184629440308,4,4,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2003,Mujeres de baja calificación,SLV,,2003,1.141364693641663,5,5,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2003,Mujeres de media calificación,SLV,,2003,-.8538669347763062,6,6,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2003,Mujeres de alta calificación,SLV,,2003,-2.132360696792603,7,7,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2004,Total,SLV,,2004,.6752124428749084,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2004,Sin hijos,SLV,,2004,.6642033457756042,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2004,Con hijos de 0 a 5 años,SLV,,2004,.4084733426570892,3,3,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2004,Con hijos de 6 años o más,SLV,,2004,.9087755680084229,4,4,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2004,Mujeres de baja calificación,SLV,,2004,1.285089492797852,5,5,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2004,Mujeres de media calificación,SLV,,2004,-1.048529744148254,6,6,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2004,Mujeres de alta calificación,SLV,,2004,-1.949695110321045,7,7,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2005,Total,SLV,,2005,.7122544050216675,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2005,Sin hijos,SLV,,2005,.5912971496582031,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2005,Con hijos de 0 a 5 años,SLV,,2005,.4328291416168213,3,3,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2005,Con hijos de 6 años o más,SLV,,2005,.9680856466293335,4,4,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2005,Mujeres de baja calificación,SLV,,2005,1.310447931289673,5,5,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2005,Mujeres de media calificación,SLV,,2005,-.8015667200088501,6,6,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2005,Mujeres de alta calificación,SLV,,2005,-2.101305723190308,7,7,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2006,Total,SLV,,2006,.7160707116127014,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2006,Sin hijos,SLV,,2006,.3319405019283295,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2006,Con hijos de 0 a 5 años,SLV,,2006,.5156071186065674,3,3,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2006,Con hijos de 6 años o más,SLV,,2006,.9475914835929871,4,4,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2006,Mujeres de baja calificación,SLV,,2006,1.323232650756836,5,5,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2006,Mujeres de media calificación,SLV,,2006,-.7605588436126709,6,6,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2006,Mujeres de alta calificación,SLV,,2006,-1.650467276573181,7,7,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2007,Total,SLV,,2007,.5860379338264465,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2007,Sin hijos,SLV,,2007,.6558383107185364,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2007,Con hijos de 0 a 5 años,SLV,,2007,.3961787819862366,3,3,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2007,Con hijos de 6 años o más,SLV,,2007,.7032124996185303,4,4,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2007,Mujeres de baja calificación,SLV,,2007,1.268232822418213,5,5,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2007,Mujeres de media calificación,SLV,,2007,-1.099409461021423,6,6,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2007,Mujeres de alta calificación,SLV,,2007,-1.464236497879028,7,7,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2008,Total,SLV,,2008,.6524637341499329,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2008,Sin hijos,SLV,,2008,.5867657065391541,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2008,Con hijos de 0 a 5 años,SLV,,2008,.4783851802349091,3,3,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2008,Con hijos de 6 años o más,SLV,,2008,.7899901270866394,4,4,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2008,Mujeres de baja calificación,SLV,,2008,1.288400650024414,5,5,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2008,Mujeres de media calificación,SLV,,2008,-.9323850870132446,6,6,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2008,Mujeres de alta calificación,SLV,,2008,-1.749211192131042,7,7,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2009,Total,SLV,,2009,.4930883049964905,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2009,Sin hijos,SLV,,2009,.5857315063476563,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2009,Con hijos de 0 a 5 años,SLV,,2009,.3712766468524933,3,3,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2009,Con hijos de 6 años o más,SLV,,2009,.562709629535675,4,4,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2009,Mujeres de baja calificación,SLV,,2009,1.140390038490295,5,5,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2009,Mujeres de media calificación,SLV,,2009,-1.178696990013123,6,6,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2009,Mujeres de alta calificación,SLV,,2009,-1.677268385887146,7,7,Calificación (mujeres),3,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2010,Total,SLV,,2010,.450752317905426,1,1,Total,1,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV2010,Sin hijos,SLV,,2010,.7418097853660583,2,2,Hijos,2,El Salvador,El Salvador,Diferencia de años de educación formal entre el hombre y la mujer de una pareja de la población de 25 a 54 años.,Diferencia educativa entre cónyuges,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
