id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,variable_ingles,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
MEX2009,"Hogares baja calificación, matemática",MEX,PISA,2009,42.3828239440918,2,2,2,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,"Hogares media calificación, matemática",MEX,PISA,2009,36.37701034545898,3,3,3,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,"Hogares alta calificación, matemática",MEX,PISA,2009,36.59364700317383,4,4,4,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,"Total, lectura",MEX,PISA,2009,61.35456085205078,5,5,5,"Total, lectura",3,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,"Hogares baja calificación, lectura",MEX,PISA,2009,64.11257171630859,6,6,6,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,"Hogares media calificación, lectura",MEX,PISA,2009,60.92498779296875,7,7,7,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,"Hogares alta calificación, lectura",MEX,PISA,2009,60.88159942626953,8,8,8,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,"Total, ciencia",MEX,PISA,2009,42.6463508605957,9,9,9,"Total, ciencia",5,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,"Hogares baja calificación, ciencia",MEX,PISA,2009,45.76403045654297,10,10,10,"Calificación, ciencia",6,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,"Hogares media calificación, ciencia",MEX,PISA,2009,37.75972366333008,11,11,11,"Calificación, ciencia",6,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,"Hogares alta calificación, ciencia",MEX,PISA,2009,41.71417617797852,12,12,12,"Calificación, ciencia",6,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,13,MEX,PISA,2009,,13,13,13,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,14,MEX,PISA,2009,,14,14,14,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,15,MEX,PISA,2009,,15,15,15,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,16,MEX,PISA,2009,,16,16,16,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,17,MEX,PISA,2009,,17,17,17,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,18,MEX,PISA,2009,,18,18,18,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,19,MEX,PISA,2009,,19,19,19,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,20,MEX,PISA,2009,,20,20,20,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2009,21,MEX,PISA,2009,,21,21,21,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Total, matemática",MEX,PISA,2012,41.21856307983398,1,1,1,"Total, matemática",1,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Hogares baja calificación, matemática",MEX,PISA,2012,43.5355110168457,2,2,2,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Hogares media calificación, matemática",MEX,PISA,2012,39.16057205200195,3,3,3,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Hogares alta calificación, matemática",MEX,PISA,2012,39.34177398681641,4,4,4,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Total, lectura",MEX,PISA,2012,61.82098770141602,5,5,5,"Total, lectura",3,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Hogares baja calificación, lectura",MEX,PISA,2012,65.25709533691406,6,6,6,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Hogares media calificación, lectura",MEX,PISA,2012,63.02898788452148,7,7,7,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Hogares alta calificación, lectura",MEX,PISA,2012,60.23983383178711,8,8,8,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Total, ciencia",MEX,PISA,2012,44.23944091796875,9,9,9,"Total, ciencia",5,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Hogares baja calificación, ciencia",MEX,PISA,2012,47.40231323242188,10,10,10,"Calificación, ciencia",6,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Hogares media calificación, ciencia",MEX,PISA,2012,43.00876617431641,11,11,11,"Calificación, ciencia",6,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,"Hogares alta calificación, ciencia",MEX,PISA,2012,41.05939102172852,12,12,12,"Calificación, ciencia",6,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,13,MEX,PISA,2012,,13,13,13,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,14,MEX,PISA,2012,,14,14,14,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,15,MEX,PISA,2012,,15,15,15,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,16,MEX,PISA,2012,,16,16,16,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,17,MEX,PISA,2012,,17,17,17,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,18,MEX,PISA,2012,,18,18,18,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,19,MEX,PISA,2012,,19,19,19,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,20,MEX,PISA,2012,,20,20,20,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2012,21,MEX,PISA,2012,,21,21,21,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Total, matemática",MEX,PISA,2015,40.78682708740234,1,1,1,"Total, matemática",1,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Hogares baja calificación, matemática",MEX,PISA,2015,52.44662475585938,2,2,2,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Hogares media calificación, matemática",MEX,PISA,2015,49.87964248657227,3,3,3,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Hogares alta calificación, matemática",MEX,PISA,2015,51.44327926635742,4,4,4,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Total, lectura",MEX,PISA,2015,54.50841903686523,5,5,5,"Total, lectura",3,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Hogares baja calificación, lectura",MEX,PISA,2015,50.57146453857422,6,6,6,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Hogares media calificación, lectura",MEX,PISA,2015,47.91420364379883,7,7,7,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Hogares alta calificación, lectura",MEX,PISA,2015,49.6185302734375,8,8,8,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Total, ciencia",MEX,PISA,2015,38.59521484375,9,9,9,"Total, ciencia",5,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Hogares baja calificación, ciencia",MEX,PISA,2015,52.53997421264648,10,10,10,"Calificación, ciencia",6,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Hogares media calificación, ciencia",MEX,PISA,2015,50.11972045898438,11,11,11,"Calificación, ciencia",6,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,"Hogares alta calificación, ciencia",MEX,PISA,2015,51.56884765625,12,12,12,"Calificación, ciencia",6,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,13,MEX,PISA,2015,,13,13,13,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,14,MEX,PISA,2015,,14,14,14,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,15,MEX,PISA,2015,,15,15,15,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,16,MEX,PISA,2015,,16,16,16,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,17,MEX,PISA,2015,,17,17,17,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,18,MEX,PISA,2015,,18,18,18,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,19,MEX,PISA,2015,,19,19,19,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,20,MEX,PISA,2015,,20,20,20,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2015,21,MEX,PISA,2015,,21,21,21,.,,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2018,"Total, matemática",MEX,PISA,2018,42.20217132568359,1,1,1,"Total, matemática",1,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2018,"Hogares baja calificación, matemática",MEX,PISA,2018,55.76623153686523,2,2,2,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2018,"Hogares media calificación, matemática",MEX,PISA,2018,53.65413284301758,3,3,3,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2018,"Hogares alta calificación, matemática",MEX,PISA,2018,52.44361114501953,4,4,4,"Calificación, matemática",2,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2018,"Total, lectura",MEX,PISA,2018,55.76340484619141,5,5,5,"Total, lectura",3,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2018,"Hogares baja calificación, lectura",MEX,PISA,2018,54.10951614379883,6,6,6,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2018,"Hogares media calificación, lectura",MEX,PISA,2018,52.1552848815918,7,7,7,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2018,"Hogares alta calificación, lectura",MEX,PISA,2018,50.42517471313477,8,8,8,"Calificación, lectura",4,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2018,"Total, ciencia",MEX,PISA,2018,45.43953704833984,9,9,9,"Total, ciencia",5,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
MEX2018,"Hogares baja calificación, ciencia",MEX,PISA,2018,55.39646911621094,10,10,10,"Calificación, ciencia",6,México,Porcentaje de mujeres en el 10% más alto de puntajes de alumnos de 15 años,Porcentaje de alumnos de 15 años en el 10% más alto de la distribución de resultados en pruebas estandarizadas que son mujeres.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
