id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,variable_orden,valor_errorestandar_matem,valor_errorestandar_lectu,valor_errorestandar_ciencia,comparacion_por,comparacion_por_orden,pais,pais2,indicador,detalle_indicador,disclaimer
ECU_ERCE13-192019,"Total, lectura",ECU_ERCE13-19,ERCE 2019,2019,684.2557983398438,12,12,,,,"Total, lectura",8,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujeres, lectura",ECU_ERCE13-19,ERCE 2019,2019,691.3154296875,13,13,,,,"Género, lectura",11,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombres, lectura",ECU_ERCE13-19,ERCE 2019,2019,680.7293701171875,14,14,,,,"Género, lectura",11,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujeres en hogares baja calificación, lectura",ECU_ERCE13-19,ERCE 2019,2019,651.9406127929688,17,17,,,,"Calificación (mujeres), lectura",13,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujeres en hogares media calificación, lectura",ECU_ERCE13-19,ERCE 2019,2019,698.1027221679688,18,18,,,,"Calificación (mujeres), lectura",13,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujeres en hogares alta calificación, lectura",ECU_ERCE13-19,ERCE 2019,2019,755.013916015625,19,19,,,,"Calificación (mujeres), lectura",13,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombres en hogares baja calificación, lectura",ECU_ERCE13-19,ERCE 2019,2019,647.7078857421875,20,20,,,,"Calificación (hombres), lectura",14,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombres en hogares media calificación, lectura",ECU_ERCE13-19,ERCE 2019,2019,684.731201171875,21,21,,,,"Calificación (hombres), lectura",14,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombres en hogares alta calificación, lectura",ECU_ERCE13-19,ERCE 2019,2019,743.4081420898438,22,22,,,,"Calificación (hombres), lectura",14,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Total, ciencia",ECU_ERCE13-19,ERCE 2019,2019,720.1295166015625,23,23,,,,"Total, ciencia",15,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujeres, ciencia",ECU_ERCE13-19,ERCE 2019,2019,721.92236328125,24,24,,,,"Género, ciencia",18,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombres, ciencia",ECU_ERCE13-19,ERCE 2019,2019,721.21484375,25,25,,,,"Género, ciencia",18,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujeres en hogares baja calificación, ciencia",ECU_ERCE13-19,ERCE 2019,2019,691.6804809570313,28,28,,,,"Calificación (mujeres), ciencia",20,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujeres en hogares media calificación, ciencia",ECU_ERCE13-19,ERCE 2019,2019,723.29931640625,29,29,,,,"Calificación (mujeres), ciencia",20,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujeres en hogares alta calificación, ciencia",ECU_ERCE13-19,ERCE 2019,2019,783.1229248046875,30,30,,,,"Calificación (mujeres), ciencia",20,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombres en hogares baja calificación, ciencia",ECU_ERCE13-19,ERCE 2019,2019,695.5921630859375,31,31,,,,"Calificación (hombres), ciencia",21,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombres en hogares media calificación, ciencia",ECU_ERCE13-19,ERCE 2019,2019,719.436279296875,32,32,,,,"Calificación (hombres), ciencia",21,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombres en hogares alta calificación, ciencia",ECU_ERCE13-19,ERCE 2019,2019,786.469482421875,33,33,,,,"Calificación (hombres), ciencia",21,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujer, matemática",ECU_ERCE13-19,ERCE 2019,2019,721.8379516601563,34,34,,,,"Mujer, matemática",2,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombre, matemática",ECU_ERCE13-19,ERCE 2019,2019,721.0475463867188,35,35,,,,"Hombre, matemática",3,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujer, lectura",ECU_ERCE13-19,ERCE 2019,2019,691.3154296875,36,36,,,,"Mujer, lectura",9,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombre, lectura",ECU_ERCE13-19,ERCE 2019,2019,680.7293701171875,37,37,,,,"Hombre, lectura",10,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Mujer, ciencia",ECU_ERCE13-19,ERCE 2019,2019,721.92236328125,38,38,,,,"Mujer, ciencia",16,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
ECU_ERCE13-192019,"Hombre, ciencia",ECU_ERCE13-19,ERCE 2019,2019,721.21484375,39,39,,,,"Hombre, ciencia",17,Ecuador,Ecuador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Total, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,471.9388732910156,1,1,,,,"Total, matemática",1,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,467.951171875,2,2,,,,"Género, matemática",4,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,477.4305114746094,3,3,,,,"Género, matemática",4,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres en hogares baja calificación, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,466.3470153808594,6,6,,,,"Calificación (mujeres), matemática",6,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres en hogares media calificación, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,505.0052185058594,7,7,,,,"Calificación (mujeres), matemática",6,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres en hogares alta calificación, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,515.297607421875,8,8,,,,"Calificación (mujeres), matemática",6,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres en hogares baja calificación, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,475.3081970214844,9,9,,,,"Calificación (hombres), matemática",7,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres en hogares media calificación, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,499.0333862304688,10,10,,,,"Calificación (hombres), matemática",7,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres en hogares alta calificación, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,516.8802490234375,11,11,,,,"Calificación (hombres), matemática",7,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Total, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,484.1593933105469,12,12,,,,"Total, lectura",8,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,484.0908508300781,13,13,,,,"Género, lectura",11,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,484.2844848632813,14,14,,,,"Género, lectura",11,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres en hogares baja calificación, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,481.3263244628906,17,17,,,,"Calificación (mujeres), lectura",13,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres en hogares media calificación, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,526.4458618164063,18,18,,,,"Calificación (mujeres), lectura",13,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres en hogares alta calificación, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,541.8601684570313,19,19,,,,"Calificación (mujeres), lectura",13,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres en hogares baja calificación, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,482.7901611328125,20,20,,,,"Calificación (hombres), lectura",14,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres en hogares media calificación, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,527.6265869140625,21,21,,,,"Calificación (hombres), lectura",14,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres en hogares alta calificación, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,530.6467895507813,22,22,,,,"Calificación (hombres), lectura",14,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Total, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,479.101806640625,23,23,,,,"Total, ciencia",15,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,474.2561950683594,24,24,,,,"Género, ciencia",18,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,484.4137268066406,25,25,,,,"Género, ciencia",18,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres en hogares baja calificación, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,471.9852600097656,28,28,,,,"Calificación (mujeres), ciencia",20,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres en hogares media calificación, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,508.0810241699219,29,29,,,,"Calificación (mujeres), ciencia",20,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujeres en hogares alta calificación, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,513.399169921875,30,30,,,,"Calificación (mujeres), ciencia",20,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres en hogares baja calificación, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,483.0807495117188,31,31,,,,"Calificación (hombres), ciencia",21,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres en hogares media calificación, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,522.4432983398438,32,32,,,,"Calificación (hombres), ciencia",21,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombres en hogares alta calificación, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,528.9319458007813,33,33,,,,"Calificación (hombres), ciencia",21,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujer, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,467.951171875,34,34,,,,"Mujer, matemática",2,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombre, matemática",SLV_ERCE06-13,(S)ERCE 2006,2006,477.4305114746094,35,35,,,,"Hombre, matemática",3,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujer, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,484.0908508300781,36,36,,,,"Mujer, lectura",9,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombre, lectura",SLV_ERCE06-13,(S)ERCE 2006,2006,484.2844848632813,37,37,,,,"Hombre, lectura",10,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Mujer, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,474.2561950683594,38,38,,,,"Mujer, ciencia",16,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE06-132006,"Hombre, ciencia",SLV_ERCE06-13,(S)ERCE 2006,2006,484.4137268066406,39,39,,,,"Hombre, ciencia",17,El Salvador,El Salvador (ERCE06-13),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Total, matemática",SLV_ERCE13-19,ERCE 2019,2019,675.8992919921875,1,1,,,,"Total, matemática",1,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres, matemática",SLV_ERCE13-19,ERCE 2019,2019,675.7605590820313,2,2,,,,"Género, matemática",4,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Hombres, matemática",SLV_ERCE13-19,ERCE 2019,2019,680.24951171875,3,3,,,,"Género, matemática",4,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres en hogares baja calificación, matemática",SLV_ERCE13-19,ERCE 2019,2019,649.830322265625,6,6,,,,"Calificación (mujeres), matemática",6,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
SLV_ERCE13-192019,"Mujeres en hogares media calificación, matemática",SLV_ERCE13-19,ERCE 2019,2019,707.3128662109375,7,7,,,,"Calificación (mujeres), matemática",6,El Salvador,El Salvador (ERCE13-19),Puntaje promedio en pruebas estandarizadas para alumnos de sexto grado,Puntajes promedio en pruebas estandarizadas para alumnos de sexto grado.,Las series pueden presentar saltos por cambios metodológicos en las encuestas (ver documentos metodológicos). Fuente: GenLAC (CEDLAS).
